id,created_at,text
709424000000000000,3/14/16 16:59,"Gov Kasich voted for NAFTA, which devastated Ohio and is now pushing TPP hard- bad for American workers!"
709423000000000000,3/14/16 16:56,Leaving the great people of North Carolina. Amazing event. Heading to Tampa now! #VoteTrump
709400000000000000,3/14/16 15:24,"Look forward to being in Tampa this afternoon. Wonderful crowds. Thank you, Florida!"
709362000000000000,3/14/16 12:55,"We don't have a country- if we don't have borders. #VoteTrump Video: https://t.co/wG4RgOi1bW https://t.co/oAXBvcKIsr"
709171000000000000,3/14/16 0:13,"Just received from @PeteRose_14. Thank you Pete! #VoteTrump on Tuesday Ohio! #Trump2016#MakeAmericaGreatAgain https://t.co/UvP03n7dQq"
709168000000000000,3/14/16 0:04,"RT @RSBNetwork: LIVE Stream: Donald Trump about to speak in Boca Raton, FL. Protesters already before Trump speaks. #TrumpTrain https://t‰Û_"
709115000000000000,3/13/16 20:32,LYIN' TED https://t.co/Q0qXDGCN1l
709090000000000000,3/13/16 18:53,The failing @nytimes is truly one of the worst newspapers. They knowingly write lies and never even call to fact check. Really bad people!
709083000000000000,3/13/16 18:26,Because Gov. Kasich cannot run in the state of Pennsylvania-he cannot win the nomination- &amp; should not be allowed to compete in Ohio on Tue.
709063000000000000,3/13/16 17:07,"Carly Fiorina- I agree! Ted Cruz is just another politician. All talk- no action!https://t.co/08xkEBD8Be"
709063000000000000,3/13/16 17:06,"Thank you Kevin. With unification of the party, Republican wins will be massive! https://t.co/1rmyCGSlsV"
709029000000000000,3/13/16 14:49,"Gov.Kasich of Ohio just stated on a morning show that he doesn't watch politics or anything on television, he only watches the @GolfChannel"
708986000000000000,3/13/16 11:58,"Ohio Gov.Kasich voted for NAFTA, from which Ohio has never recovered. Now he wants TPP, which will be even worse. Ohio steel and coal dying!"
708983000000000000,3/13/16 11:48,"Bernie Sanders is lying when he says his disruptors aren't told to go to my events. Be careful Bernie, or my supporters will go to yours!"
708980000000000000,3/13/16 11:35,"""@alextrent4: It is repulsive that Trump was assaulted+politicians used that 2 further themselves+2 further victimize Trump! DISGUSTING!!"""
708858000000000000,3/13/16 3:30,"Wow, Kasich didn't qualify to run in the state of Pennsylvania, not enough signatures. Big problem!"
708845000000000000,3/13/16 2:41,RT @GovMikeHuckabee: Trump says the chaos in Chicago was a planned attack. But Hillary insists it was a spontaneous reaction to an internet‰Û_
708800000000000000,3/12/16 23:41,USSS did an excellent job stopping the maniac running to the stage. He has ties to ISIS. Should be in jail! https://t.co/tkzbHg7wyD?ssr=true
708787000000000000,3/12/16 22:47,"Do the people of Ohio know that John Kasich is STRONGLY in favor of Common Core! In other words, education of your children from D.C. No way"
708780000000000000,3/12/16 22:21,"#EndCommonCore #Trump2016Video: https://t.co/krYK2DiAlh https://t.co/RAH45igqJI"
708750000000000000,3/12/16 20:21,"Just finished my second speech. 20K in Dayton &amp; 25K in Cleveland- perfectly behaved crowd. Thanks- I love you, Ohio! https://t.co/IDmwG5FQsw"
708723000000000000,3/12/16 18:36,It is Clinton and Sanders people who disrupted my rally in Chicago - and then they say I must talk to my people. Phony politicians!
708720000000000000,3/12/16 18:24,The last person that Hillary or Bernie want to run against is Donald Trump --- and that is fact!
708716000000000000,3/12/16 18:07,"We are asking law enforcement to check for dishonest early voting in Florida- on behalf of little Marco Rubio. No way to run a country!"
708716000000000000,3/12/16 18:06,"Word is-early voting in FL is very dishonest. Little Marco, his State Chairman, &amp; their minions are working overtime-trying to rig the vote."
708715000000000000,3/12/16 18:02,"The rally in Cincinnati is ON. Media put out false reports that it was cancelled! #MakeAmericaGreatAgain #Trump2016"
708715000000000000,3/12/16 18:02,"Thank you Dayton, Ohio! 20,000 supporters- largest in airport history! #MakeAmericaGreatAgain #Trump2016 https://t.co/ry2p5qGcFt"
708668000000000000,3/12/16 14:55,MAKE AMERICA GREAT AGAIN!
708667000000000000,3/12/16 14:54,"On my way to Dayton, Ohio. Will be there soon!"
708663000000000000,3/12/16 14:35,The rally in Cincinnati is ON. Media put out false reports that it was cancelled. Will be great - love you Ohio!
708658000000000000,3/12/16 14:17,"Ohio had the biggest budget increase in the U.S. If it were not for striking oil, they would be bust! Governor Kasich in favor of TPP fraud!"
708648000000000000,3/12/16 13:35,Absentee Governor Kasich voted for NAFTA and NAFTA devastated Ohio - a disaster from which it never recovered. Kasich is good for Mexico!
708620000000000000,3/12/16 11:44,"The organized group of people, many of them thugs, who shut down our First Amendment rights in Chicago, have totally energized America!"
708473000000000000,3/12/16 2:00,I just got off the phone with the great people of Guam! Thank you for your support! #VoteTrump today! #Trump2016
708428000000000000,3/11/16 23:03,Great news! Thank you Governor Ralph DLG Torres! #Trump2016  https://t.co/hXwAK3iyPk
708422000000000000,3/11/16 22:40,It means so much to me- receiving an endorsement from Phyllis Schlafly. A truly great woman &amp; conservative. https://t.co/11rEMu99qc
708404000000000000,3/11/16 21:25,"Thank you St. Louis, Missouri! #MakeAmericaGreatAgain #Trump2016https://t.co/qM1Mwq05j2 https://t.co/MxVFHvHfS3"
708391000000000000,3/11/16 20:33,"Rumor has it that @politico is going out of business. Losing too much money. Great news! Likewise, dopey Mort Zuckerman's @NYDailyNews"
708351000000000000,3/11/16 17:58,https://t.co/ZQ0osiFEJQ
708333000000000000,3/11/16 16:44,"Dr. Ben Carson- I concur. ""I believe in God who can change people- he can make any of us better.""@RealBenCarson"
708321000000000000,3/11/16 15:57,RT @greta: Prob w/ all pundits saying last fall @realDonaldTrump had no chance is that shows media so out of touch w/ Americans
708321000000000000,3/11/16 15:55,RT @RealBenCarson: Please read my full endorsement of @realDonaldTrump  for President of the United States: https://t.co/aSx9u3Ayz1.
708319000000000000,3/11/16 15:51,RT @RealBenCarson: I endorse @realDonaldTrump. It‰Ûªs time to unite behind the candidate who will beat Hillary Clinton and return government ‰Û_
708319000000000000,3/11/16 15:51,"RT @RealBenCarson: Many people fight for change in DC. @realDonaldTrump is a leader with an outsider‰Ûªs perspective &amp; the vision, guts &amp; ene‰Û_"
708319000000000000,3/11/16 15:49,RT @CLewandowski_: The Scrum: Video Emerges to Suggest WaPo Reporter Ben Terris Misidentifies Lewandowski in Fields Incident  Breitbart htt‰Û_
708183000000000000,3/11/16 6:49,Thank you! #GOPDebate https://t.co/BuJ1YFkjvm
708172000000000000,3/11/16 6:05,"""@JaredWyand: Let's be clear.. #NeverTrump is about ""Never someone we don't own"" You either play into it &amp; let them win or vote Trump."
708170000000000000,3/11/16 5:56,"Thank you America! #Trump2016#MakeAmericaGreatAgain https://t.co/8B0J8Xt3dh"
708159000000000000,3/11/16 5:12,Thank you Mark. #GOPDebate  https://t.co/jeaiAvgEEC
708159000000000000,3/11/16 5:12,"""@adriparsonss: @The_Trump_Train @realDonaldTrump #Donald Trump is your man America. He is the best!! Vote for him!"" Thank you!"
708045000000000000,3/10/16 21:41,"Wow, you are all correct about @FoxNews - totally biased and disgusting reporting."
707703000000000000,3/9/16 23:00,"Another Dishonest Politician #LightweightSenatorMarcoRubio https://t.co/w7G5vJ511O"
707697000000000000,3/9/16 22:39,"Keep lightweight Marco and his friends out of the White House. #MakeAmericaGreatAgain #Trump2016 https://t.co/hNkkRx66Hc"
707684000000000000,3/9/16 21:46,"Phony Club For Growth tried to shake me down for one million dollars, &amp; is now putting out nasty negative ads on me. They are total losers!"
707470000000000000,3/9/16 7:36,Thank you Hawaii! #Trump2016
707415000000000000,3/9/16 3:58,This was a great evening- I would like to thank everyone for their wonderful support.
707388000000000000,3/9/16 2:10,RT @RSBNetwork: LIVE Stream now: Donald Trump press conference #TrumpTrain #Trump2016 https://t.co/s7WgNXR27A
707386000000000000,3/9/16 2:02,Thank you Michigan! #Trump2016
707378000000000000,3/9/16 1:28,Thank you Mississippi! #Trump2016
707374000000000000,3/9/16 1:14,Thank you! #Trump2016 https://t.co/WvTkL8mMHY
707374000000000000,3/9/16 1:12,"Thank you America! #Trump2016https://t.co/jOD54EGGmG"
707355000000000000,3/8/16 23:58,"Word is I am doing very well in Michigan and Mississippi! Wow, and with all that money spent against me! Will be going to Trump Jupiter now!"
707354000000000000,3/8/16 23:53,"I hear @NBCNews / @WSJ came out with another one of their phony polls. While I am leading, they are totally discredited after last S.C. poll"
707352000000000000,3/8/16 23:47,RT @EricTrump: Aloha Hawaii: We would be honored to have your vote! Find your caucus https://t.co/iNgQS80mxX #TrumpWaikiki #Mahalo https://‰Û_
707309000000000000,3/8/16 20:57,"The negative television commercials about me, paid for by the politicians bosses, are a total #Mediafraud. When you watch, remember!"
707263000000000000,3/8/16 17:52,"Hawaii:https://t.co/MnIlk2l9hPIdaho:https://t.co/7y5RxLpZRQMississippi:https://t.co/n43cPeJIqaMichigan:https://t.co/GL5JiZbqIc"
707261000000000000,3/8/16 17:46,"#VoteTrumpID! #Trump2016https://t.co/c6NHn6d6jX"
707261000000000000,3/8/16 17:44,"#VoteTrumpHI! #Trump2016https://t.co/cCCLxnisSO"
707260000000000000,3/8/16 17:40,"#VoteTrumpMI! #Trump2016https://t.co/IWMxISjH6L"
707260000000000000,3/8/16 17:39,"#VoteTrumpMS! #Trump2016https://t.co/KaHD0uENla"
707259000000000000,3/8/16 17:36,"Mitt Romney had his chance and blew it. Lindsey Graham ran for president, got ZERO, and quit! Why are they now spokesmen against me? Sad!"
707240000000000000,3/8/16 16:21,"Remember, I am the only one who is self-funding my campaign. All of the other candidates are bought and paid for by special interests!"
707237000000000000,3/8/16 16:12,"Sun Sentinel says: Rubio lacks the experience, work ethic and gravitas needed to be president. HE HAS NOT EARNED YOUR VOTE!"
707226000000000000,3/8/16 15:26,"""@EricTrump: Wishing our father tremendous luck in Michigan, Mississippi, Idaho &amp; Hawaii today! Amazing father! https://t.co/cYpx4eC9W @Q"""
707225000000000000,3/8/16 15:23,MAKE AMERICA GREAT AGAIN!
707225000000000000,3/8/16 15:23,Thank you @EricTrump! https://t.co/U1iTLmcbAc
707209000000000000,3/8/16 14:17,"Michigan, Mississippi, Idaho &amp; Hawaii: Get out to VOTE and join the movement today! Video: https://t.co/fJw8Ax7E8P https://t.co/ZDbarevYAc"
707037000000000000,3/8/16 2:55,The Club for Growth is a very dishonest group. They represent conservative values terribly &amp; are bad for America. https://t.co/rnGoaprYuA
707037000000000000,3/8/16 2:54,"People forget, it was Club for Growth that asked me for $1 million. I said no &amp; they went negative. Extortion! https://t.co/oq8jmoep7i"
707035000000000000,3/8/16 2:47,"Ted Cruz Was For Welcoming Syrian Refugees Before He Was Against Ithttps://t.co/zw4o1DJgfB"
707029000000000000,3/8/16 2:25,"I employ many people in Hawaii at my great hotel in Honolulu. I‰Ûªll be there very soon. Vote for me, Hawaii!"
707020000000000000,3/8/16 1:49,"Cruz came to Mississippi, there was nobody there, he left the state. I had a rally in Madison, MS with 10,000! Thank you!"
707005000000000000,3/8/16 0:47,I will be interviewed by @SeanHannity tonight at 10pm EST on @FoxNews! Enjoy!
706990000000000000,3/7/16 23:48,"New ad concerning lightweight Senator Marco Rubio: https://t.co/cNe0skpB5i"
706975000000000000,3/7/16 22:48,"Thank you Idaho! I love your potatoes- nobody grows them better. As President, I will protect your market. https://t.co/kqx8un1jnw"
706971000000000000,3/7/16 22:34,"Lightweight Senator Marco Rubio features Trump Univ. students in FL. attack ads- who submitted ""excellent"" reviews. https://t.co/JGTD590pKE"
706962000000000000,3/7/16 21:56,"""@justin_sellers: Setup is underway @realDonaldTrump rally in Madison. #MSPrimary https://t.co/1HLgixbqia"" Thank you!"
706954000000000000,3/7/16 21:23,"It was great being in Michigan. Remember, I am the only presidential candidate who will bring jobs back to the U.S.and protect car industry!"
706885000000000000,3/7/16 16:50,Don't believe the millions of dollars of phony television ads by lightweight Rubio and the R establishment. Dishonest people!
706863000000000000,3/7/16 15:23,"Leaving for North Carolina. Big crowd, will be fun!"
706841000000000000,3/7/16 13:55,Congratulation to Adam Scott and all of the folks at Trump National Doral on producing a really great WGC Tournament. Amazing finish!
706829000000000000,3/7/16 13:10,"I will be using Facebook and Twitter to expose dishonest lightweight Senator Marco Rubio. A record no-show in Senate, he is scamming Florida"
706828000000000000,3/7/16 13:03,"We cannot let the failing REPUBLICAN ESTABLISHMENT, who could not stop Obama (twice), ruin the MOVEMENT with millions of  $'s in false ads!"
706813000000000000,3/7/16 12:03,"Lindsey Graham is all over T.V., much like failed 47% candidate Mitt Romney. These nasty, angry, jealous  failures have ZERO credibility!"
706809000000000000,3/7/16 11:48,"Failed presidential candidate Lindsey Graham should respect me. I destroyed his run, brought him from 7% to 0% when he got out. Now nasty!"
706675000000000000,3/7/16 2:58,How do you fight millions of dollars of fraudulent commercials pushing for crooked politicians? I will be using Facebook &amp; Twitter. Watch!
706674000000000000,3/7/16 2:54,"All of the phony T.V. commercials against me are bought and payed for by SPECIAL INTEREST GROUPS, the bandits that tell your pols what to do"
706630000000000000,3/6/16 23:57,"""@Janetlarose1: @realDonaldTrump @FaceTheNation @jdickerson WASHINGTON VERSUS TRUMP ‰ù_ &amp;TRUMPS SUPPORTERS ... #TRUMPDOG"""
706629000000000000,3/6/16 23:54,"""@ChadRowland3:  @jdickerson @FaceTheNation A solid interview and a fair one. Great job Mr. Trump. Keep up the good work. #TrumpTrain"""
